Date,Year,Season,Field Stage,Stage Type,Pest,Pest Count/Damage,Threshold Status,Action,Pest_Diff,Pest_Trend_Sign,Field,YEAR,DOY,X,T2M,PRECTOTCORR,RH2M,WS2M,GWETROOT,ALLSKY_SFC_PAR_TOT,T2M_MAX,T2M_MIN,WD2M,GWETTOP,TS,ALLSKY_SFC_LW_DWN,QV2M,PS,GWETPROF,ALLSKY_SFC_UV_INDEX,ALLSKY_SFC_SW_DIFF
2022-01-05,2022.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,5.0,0.0,23.74,0.34,83.09,0.83,0.92,8.09,29.63,19.57,40.6,0.88,25.51,34.12,17.12,98.64,0.91,1.94,7.01
2022-01-06,2022.0,Wet,Fallow,Management Stage,RBB,4.0,Below Threshold,0.0,4.0,+,Field1,2022.0,6.0,4.0,23.92,0.08,78.84,1.08,0.92,8.54,30.39,19.19,22.8,0.88,25.67,34.03,16.41,98.65,0.9,2.01,4.24
2022-01-07,2022.0,Wet,Fallow,Management Stage,RBB,2.0,Below Threshold,0.0,-2.0,-,Field1,2022.0,7.0,3.0,24.09,0.03,79.68,1.08,0.91,9.34,30.95,19.39,16.2,0.87,25.65,33.37,16.49,98.65,0.9,2.18,5.36
2022-01-08,2022.0,Wet,Fallow,Management Stage,RBB,0.0,Below Threshold,0.0,-2.0,-,Field1,2022.0,8.0,0.0,23.99,0.09,79.33,0.65,0.9,8.77,30.72,18.86,22.1,0.87,26.01,33.87,16.72,98.62,0.9,2.01,5.3
2022-01-09,2022.0,Wet,Fallow,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2022.0,9.0,3.0,24.18,0.52,87.25,0.66,0.9,8.52,28.74,21.1,215.4,0.87,26.28,34.36,18.06,98.56,0.89,2.05,6.67
2022-01-10,2022.0,Wet,Fallow,Management Stage,RBB,2.6666666666666665,Below Threshold,0.0,1.6666666666666667,+,Field1,2022.0,10.0,3.3333333333333335,24.03,0.1,74.35,0.53,0.89,8.43,30.41,18.92,11.6,0.86,25.57,34.07,16.34,98.58,0.89,2.05,6.91
2022-01-11,2022.0,Wet,Fallow,Management Stage,RBB,2.3333333333333335,Below Threshold,0.0,0.3333333333333335,+,Field1,2022.0,11.0,3.6666666666666665,24.85,5.77,80.53,0.67,0.89,8.68,30.86,19.44,25.5,0.87,26.37,33.99,17.45,98.62,0.89,2.03,5.41
2022-01-12,2022.0,Dry,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,12.0,4.0,25.04,1.55,82.78,0.99,0.89,9.02,31.19,20.73,26.3,0.86,26.54,33.81,17.88,98.58,0.89,2.12,5.18
2022-01-13,2022.0,Dry,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,0.0,0,Field1,2022.0,13.0,2.0,24.53,16.8,86.2,1.26,0.89,6.05,30.15,20.69,24.0,0.89,26.64,35.65,18.3,98.6,0.89,1.59,5.98
2022-01-14,2022.0,Dry,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-2.0,-,Field1,2022.0,14.0,0.0,23.2,1.08,84.97,2.1,0.9,5.65,28.85,19.24,25.0,0.87,25.26,34.6,17.16,98.63,0.89,1.69,8.29
2022-01-15,2022.0,Dry,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,15.0,0.0,22.4,0.4,82.86,1.68,0.89,7.4,27.51,17.83,25.0,0.86,23.97,34.29,15.7,98.7,0.88,1.95,7.69
2022-01-16,2022.0,Dry,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2022.0,16.0,3.0,22.98,7.56,90.53,1.37,0.88,5.68,25.96,20.76,25.0,0.87,24.29,35.23,17.34,98.68,0.88,1.67,6.8
2022-01-17,2022.0,Dry,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2022.0,17.0,6.0,23.23,2.48,89.48,1.45,0.89,6.03,26.9,20.79,43.6,0.87,25.22,34.62,18.03,98.59,0.88,1.78,8.91
2022-01-18,2022.0,Dry,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,1.0,+,Field1,2022.0,18.0,7.0,23.7,0.72,85.38,1.2,0.88,8.48,28.25,20.39,42.3,0.86,25.42,34.35,17.36,98.47,0.88,2.15,7.23
2022-01-19,2022.0,Dry,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2022.0,19.0,0.0,24.23,0.54,78.83,0.83,0.88,8.56,29.14,19.89,74.5,0.86,25.65,34.71,16.99,98.37,0.88,2.14,5.27
2022-01-20,2022.0,Dry,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2022.0,20.0,2.0,24.37,6.55,80.64,0.43,0.88,9.03,29.02,20.55,115.7,0.87,25.69,34.3,17.18,98.4,0.88,2.26,7.02
2022-01-21,2022.0,Dry,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2022.0,21.0,3.0,23.26,0.11,76.78,0.64,0.87,9.01,29.7,19.08,58.4,0.85,25.36,34.06,16.24,98.54,0.88,2.28,7.29
2022-01-22,2022.0,Dry,Land Prep,Management Stage,RBB,4.0,Below Threshold,0.0,3.0,+,Field1,2022.0,22.0,5.0,23.33,0.76,84.56,0.58,0.86,8.98,29.67,17.99,81.5,0.85,24.76,34.11,16.75,98.49,0.87,2.43,10.64
2022-01-23,2022.0,Dry,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,23.0,5.0,24.14,0.68,81.36,0.71,0.86,7.23,28.97,20.0,19.5,0.85,25.74,34.67,17.05,98.42,0.87,2.06,8.28
2022-01-24,2022.0,Dry,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,24.0,5.0,24.1,5.13,83.66,1.1,0.86,6.82,27.55,20.46,3.5,0.85,25.44,34.85,17.46,98.28,0.87,2.04,9.38
2022-01-25,2022.0,Dry,Land Prep,Management Stage,RBB,3.0,Below Threshold,0.0,1.0,+,Field1,2022.0,25.0,3.0,23.26,5.34,90.6,0.73,0.87,7.23,26.62,21.11,288.6,0.86,25.28,34.98,18.06,98.18,0.87,2.2,8.93
2022-01-26,2022.0,Dry,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,-3.0,-,Field1,2022.0,26.0,0.0,23.51,4.07,90.69,1.67,0.87,7.55,27.2,21.3,122.4,0.86,25.2,34.87,18.34,98.34,0.87,1.97,5.83
2022-01-27,2022.0,Dry,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,27.0,0.0,23.79,17.46,88.27,1.01,0.87,8.35,28.58,20.27,126.2,0.87,25.55,34.67,17.99,98.51,0.87,2.31,8.21
2022-01-28,2022.0,Dry,Land Prep,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,28.0,0.0,24.88,13.15,83.59,0.51,0.89,9.16,28.98,21.82,158.5,0.89,25.7,34.7,17.7,98.6,0.87,2.24,5.37
2022-01-29,2022.0,Dry,Land Prep,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2022.0,29.0,4.0,24.94,0.32,80.57,0.54,0.88,9.5,30.58,20.41,203.2,0.86,26.57,34.04,17.38,98.53,0.87,2.26,4.9
2022-01-30,2022.0,Dry,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2022.0,30.0,5.0,25.29,0.67,82.35,0.56,0.87,8.98,30.71,21.74,310.0,0.85,26.64,33.88,18.07,98.54,0.87,2.23,7.14
2022-01-31,2022.0,Dry,Land Prep,Management Stage,RBB,2.0,Below Threshold,0.0,0.0,0,Field1,2022.0,31.0,2.0,24.44,2.27,84.08,0.96,0.86,8.79,29.72,20.58,42.6,0.85,26.24,33.8,18.01,98.59,0.87,2.2,9.35
2022-02-01,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-2.0,-,Field1,2022.0,32.0,0.0,23.21,0.2,82.74,1.0,0.86,7.7,29.49,19.12,48.2,0.84,25.27,33.68,16.88,98.64,0.86,2.17,11.11
2022-02-02,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,33.0,0.0,22.1,0.3,86.91,1.1,0.85,8.0,26.65,18.41,52.8,0.84,24.01,33.73,16.46,98.67,0.86,2.24,11.67
2022-02-03,2022.0,Dry,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2022.0,34.0,2.0,22.06,0.92,84.07,1.25,0.85,7.29,26.12,19.45,49.5,0.84,24.65,34.24,16.06,98.6,0.86,2.06,10.87
2022-02-04,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,35.0,2.0,21.71,3.49,90.46,1.17,0.85,6.41,24.93,18.63,86.6,0.85,23.76,34.28,16.57,98.52,0.86,1.86,9.54
2022-02-05,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2022.0,36.0,1.0,22.63,0.17,80.88,1.69,0.85,8.77,28.87,18.78,62.2,0.84,24.4,34.51,16.08,98.59,0.85,2.5,7.87
2022-02-06,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,37.0,0.0,23.4,0.41,84.88,1.63,0.84,9.51,29.25,19.23,59.5,0.83,25.12,33.97,17.14,98.59,0.85,2.58,8.16
2022-02-07,2022.0,Dry,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2022.0,38.0,4.0,23.14,0.37,83.34,1.46,0.83,8.54,28.87,19.05,65.1,0.83,25.06,34.94,16.71,98.63,0.85,2.38,8.7
2022-02-08,2022.0,Dry,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2022.0,39.0,6.0,23.42,4.53,89.39,1.09,0.83,8.47,27.64,19.32,75.6,0.84,25.45,34.63,17.86,98.59,0.85,2.34,8.9
2022-02-09,2022.0,Dry,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,0.0,0,Field1,2022.0,40.0,3.0,23.33,7.16,87.17,0.97,0.84,7.38,27.52,19.89,63.9,0.85,24.94,34.7,17.69,98.6,0.84,2.09,9.91
2022-02-10,2022.0,Dry,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,41.0,2.0,23.42,1.04,84.9,1.14,0.84,7.28,28.84,20.43,46.9,0.83,25.12,34.57,17.16,98.47,0.84,2.17,10.87
2022-02-11,2022.0,Dry,Nursery,Management Stage,RBB,4.0,Below Threshold,0.0,2.0,+,Field1,2022.0,42.0,7.0,24.89,8.13,84.59,0.94,0.83,7.83,30.73,20.4,72.1,0.84,26.78,35.13,18.29,98.37,0.84,2.17,7.98
2022-02-12,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2022.0,43.0,0.0,24.35,3.8,84.11,0.93,0.84,8.97,29.77,20.45,97.1,0.84,26.3,34.44,17.79,98.36,0.84,2.47,11.08
2022-02-13,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,44.0,0.0,22.74,4.02,84.82,0.64,0.83,7.68,27.14,19.07,17.4,0.84,25.78,34.27,17.05,98.41,0.84,2.2,10.34
2022-02-14,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,1.0,+,Field1,2022.0,45.0,2.0,24.61,2.68,82.21,0.81,0.83,10.39,30.37,19.76,84.5,0.84,26.49,33.71,17.65,98.45,0.84,2.64,7.5
2022-02-15,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,0.0,0,Field1,2022.0,46.0,2.0,24.84,2.86,82.69,0.59,0.83,8.59,31.06,19.98,61.4,0.83,26.85,34.7,17.9,98.43,0.84,2.27,9.31
2022-02-16,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,47.0,0.0,25.07,0.34,78.62,0.94,0.82,10.86,31.73,19.35,23.4,0.82,26.83,33.98,17.26,98.3,0.84,2.76,6.62
2022-02-17,2022.0,Dry,Nursery,Management Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,48.0,0.0,23.3,0.27,80.37,1.0,0.82,10.29,29.47,18.39,52.0,0.81,25.33,33.59,16.48,98.38,0.83,2.62,9.57
2022-02-18,2022.0,Dry,Nursery,Management Stage,RBB,3.0,Below Threshold,0.0,3.0,+,Field1,2022.0,49.0,4.0,23.4,3.04,81.87,0.8,0.82,8.58,29.36,16.31,47.9,0.82,24.94,33.78,16.65,98.48,0.83,2.25,9.67
2022-02-19,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,-2.0,-,Field1,2022.0,50.0,4.0,23.65,14.29,88.35,0.95,0.82,4.53,28.91,20.56,96.3,0.85,25.22,35.09,17.84,98.52,0.83,1.38,6.51
2022-02-20,2022.0,Dry,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2022.0,51.0,4.0,22.15,10.07,88.3,0.73,0.83,5.35,25.71,19.06,35.5,0.85,23.78,34.52,16.47,98.58,0.84,1.62,7.63
2022-02-21,2022.0,Dry,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,0.0,0,Field1,2022.0,52.0,3.0,23.9,1.11,78.19,0.74,0.83,7.47,29.15,20.04,40.9,0.83,24.85,34.03,16.33,98.56,0.84,2.07,10.04
2022-02-22,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,53.0,1.0,22.38,0.21,84.87,0.87,0.83,7.87,28.33,18.36,82.8,0.82,24.39,33.82,16.17,98.73,0.83,2.12,11.8
2022-02-23,2022.0,Dry,Nursery,Management Stage,RBB,2.0,Below Threshold,0.0,1.0,+,Field1,2022.0,54.0,2.0,23.32,0.11,80.59,1.01,0.82,7.97,29.85,17.71,63.5,0.81,25.46,33.88,16.45,98.73,0.83,2.11,9.96
2022-02-24,2022.0,Dry,Nursery,Management Stage,RBB,1.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,55.0,1.0,23.59,6.93,82.32,1.17,0.82,9.24,29.19,18.92,41.4,0.83,26.03,33.97,16.94,98.75,0.83,2.51,9.96
2022-02-25,2022.0,Dry,Nursery,Management Stage,RBB,4.0,Below Threshold,0.0,3.0,+,Field1,2022.0,56.0,7.0,21.81,7.64,86.46,1.7,0.82,5.11,26.28,19.23,41.4,0.84,23.68,33.95,16.14,98.8,0.83,1.51,7.2
2022-02-26,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-4.0,-,Field1,2022.0,57.0,0.0,23.76,2.04,84.14,1.4,0.82,8.68,29.67,19.04,47.7,0.82,25.33,34.49,16.8,98.63,0.83,2.27,9.29
2022-02-27,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,0.0,0,Field1,2022.0,58.0,0.0,23.96,16.64,84.73,1.01,0.82,8.68,29.98,19.85,58.2,0.85,25.82,34.32,17.5,98.63,0.82,2.35,9.19
2022-02-28,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,6.0,+,Field1,2022.0,59.0,7.0,22.94,3.2,82.57,1.1,0.83,9.84,29.2,18.91,73.7,0.84,24.91,34.44,16.72,98.68,0.82,2.69,9.11
2022-03-01,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,8.0,+,Field1,2022.0,60.0,14.0,23.26,2.39,86.79,1.1,0.82,6.98,27.52,19.43,79.8,0.83,25.35,34.64,17.5,98.6,0.82,1.93,8.81
2022-03-02,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,5.0,Economic Threshold,0.0,-9.0,-,Field1,2022.0,61.0,8.0,24.93,1.25,78.13,0.91,0.82,9.62,31.2,19.36,67.8,0.82,27.07,34.45,17.32,98.56,0.82,2.54,7.39
2022-03-03,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,1.0,Below Threshold,0.0,-4.0,-,Field1,2022.0,62.0,2.0,24.47,1.41,82.77,1.04,0.81,9.49,29.57,20.9,89.2,0.81,26.8,34.33,17.86,98.54,0.82,2.48,8.63
2022-03-04,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,5.0,Economic Threshold,0.0,4.0,+,Field1,2022.0,63.0,6.0,25.5,1.31,76.83,0.52,0.81,11.21,32.02,20.06,77.0,0.81,26.91,33.91,17.69,98.48,0.81,2.94,6.36
2022-03-05,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,15.0,Economic Damage,0.0,10.0,+,Field1,2022.0,64.0,18.0,24.9,14.77,84.9,0.63,0.81,8.5,30.65,21.45,314.9,0.84,26.66,35.43,18.14,98.4,0.81,2.4,6.51
2022-03-06,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,-9.0,-,Field1,2022.0,65.0,6.0,23.78,7.87,87.19,1.29,0.82,7.36,27.28,21.92,353.8,0.85,25.36,35.24,17.92,98.39,0.82,2.1,9.07
2022-03-07,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,4.0,+,Field1,2022.0,66.0,11.0,24.31,16.54,88.46,1.13,0.83,7.68,29.04,21.81,14.6,0.85,25.92,35.52,18.61,98.2,0.82,2.31,8.39
2022-03-08,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-6.0,-,Field1,2022.0,67.0,7.0,24.36,20.61,89.39,1.35,0.85,8.72,27.45,22.04,83.2,0.88,25.66,35.58,19.15,98.18,0.82,2.51,11.4
2022-03-09,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,5.0,Economic Threshold,0.0,1.0,+,Field1,2022.0,68.0,6.0,24.55,36.22,89.89,1.13,0.86,7.49,28.42,21.78,124.4,0.88,25.96,35.43,19.36,98.26,0.83,2.2,7.24
2022-03-10,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-1.0,-,Field1,2022.0,69.0,7.0,24.25,3.03,89.02,1.06,0.87,9.39,27.6,21.79,118.9,0.87,26.09,34.79,18.97,98.37,0.84,2.66,9.71
2022-03-11,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,5.0,Economic Threshold,0.0,1.0,+,Field1,2022.0,70.0,7.0,25.07,0.84,84.65,1.12,0.85,9.49,30.17,21.15,118.0,0.84,26.71,34.96,18.44,98.3,0.84,2.65,6.44
2022-03-12,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,10.0,Economic Damage,0.0,5.0,+,Field1,2022.0,71.0,11.0,25.57,5.0,83.72,0.52,0.85,9.01,31.56,21.54,177.9,0.84,27.1,35.16,18.36,98.32,0.84,2.63,6.58
2022-03-13,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,1.0,+,Field1,2022.0,72.0,14.0,25.31,26.28,85.6,0.72,0.87,9.71,30.73,22.1,153.7,0.88,27.33,35.27,18.95,98.37,0.86,2.64,6.78
2022-03-14,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,-4.0,-,Field1,2022.0,73.0,8.0,25.4,21.67,85.26,0.77,0.87,9.45,30.77,21.87,175.9,0.89,27.7,35.1,18.91,98.36,0.86,2.65,6.7
2022-03-15,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,5.0,+,Field1,2022.0,74.0,12.0,25.37,4.48,85.19,0.77,0.88,8.86,29.9,22.11,143.2,0.87,26.95,35.29,18.94,98.28,0.87,2.54,7.85
2022-03-16,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-8.0,-,Field1,2022.0,75.0,6.0,25.41,14.44,85.16,0.71,0.88,9.51,29.91,21.58,93.7,0.88,26.75,35.11,19.0,98.29,0.86,2.69,7.08
2022-03-17,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,15.0,Economic Damage,0.0,11.0,+,Field1,2022.0,76.0,18.0,24.69,17.23,87.44,0.92,0.88,7.4,29.46,21.39,103.2,0.88,26.52,35.01,18.83,98.34,0.86,2.07,8.15
2022-03-18,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,-13.0,-,Field1,2022.0,77.0,3.0,24.6,8.28,84.09,0.95,0.89,9.62,29.12,20.86,108.1,0.88,26.43,34.69,18.24,98.31,0.87,2.71,8.98
2022-03-19,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-2.0,-,Field1,2022.0,78.0,0.0,25.71,6.44,80.75,0.71,0.88,10.18,30.99,21.3,112.8,0.87,27.05,34.65,18.42,98.31,0.87,2.87,7.5
2022-03-20,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2022.0,79.0,5.0,24.25,10.19,84.89,0.88,0.88,7.72,28.87,21.04,87.6,0.88,25.93,35.14,18.34,98.53,0.87,2.22,8.3
2022-03-21,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,12.0,+,Field1,2022.0,80.0,16.0,23.32,5.55,86.66,1.0,0.89,7.92,28.09,19.39,102.1,0.87,25.7,35.23,17.46,98.69,0.87,2.32,10.14
2022-03-22,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,-8.0,-,Field1,2022.0,81.0,8.0,25.37,1.08,79.6,0.47,0.88,9.66,30.49,20.69,84.4,0.86,26.49,34.76,17.17,98.64,0.86,2.61,7.79
2022-03-23,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,6.0,+,Field1,2022.0,82.0,13.0,24.96,0.46,78.73,0.45,0.88,9.69,30.27,20.73,63.3,0.85,26.96,34.42,17.57,98.57,0.86,2.74,8.7
2022-03-24,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,4.0,Below Threshold,0.0,-8.0,-,Field1,2022.0,83.0,7.0,25.22,0.64,80.26,0.77,0.87,9.62,30.77,21.19,59.1,0.85,27.1,34.85,18.15,98.55,0.86,2.7,11.42
2022-03-25,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,8.0,Economic Threshold,0.0,4.0,+,Field1,2022.0,84.0,8.0,24.83,1.11,80.79,0.84,0.86,8.99,30.1,20.6,86.5,0.85,26.51,34.19,17.52,98.63,0.85,2.52,10.16
2022-03-26,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,-1.0,-,Field1,2022.0,85.0,9.0,24.09,3.05,85.91,0.43,0.86,7.59,27.84,21.6,277.0,0.85,25.19,34.77,17.64,98.66,0.85,2.09,8.87
2022-03-27,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,12.0,Economic Damage,0.0,5.0,+,Field1,2022.0,86.0,15.0,23.34,14.41,89.02,0.94,0.87,6.64,28.08,20.68,70.2,0.88,24.77,35.0,17.67,98.6,0.86,2.07,9.59
2022-03-28,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,14.0,Economic Damage,0.0,2.0,+,Field1,2022.0,87.0,17.0,23.87,7.11,85.07,1.11,0.87,8.7,28.98,19.67,124.1,0.87,26.12,35.07,17.58,98.57,0.86,2.44,8.57
2022-03-29,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,-7.0,-,Field1,2022.0,88.0,10.0,24.55,18.92,84.82,0.91,0.87,10.43,29.6,20.54,108.8,0.87,26.49,34.69,18.06,98.57,0.85,2.8,7.26
2022-03-30,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,-5.0,-,Field1,2022.0,89.0,4.0,25.47,17.67,80.02,0.6,0.89,10.94,31.51,21.28,206.6,0.88,27.49,34.46,17.84,98.62,0.86,2.76,6.77
2022-03-31,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,7.0,+,Field1,2022.0,90.0,10.0,25.27,5.41,84.11,0.64,0.88,9.93,30.49,22.29,128.6,0.86,27.18,34.92,18.68,98.54,0.85,2.64,5.96
2022-04-01,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,7.0,Economic Threshold,0.0,-2.0,-,Field1,2022.0,91.0,8.0,23.48,6.08,86.8,0.9,0.88,8.7,26.71,20.75,41.5,0.87,25.1,34.78,17.75,98.56,0.86,2.35,9.73
2022-04-02,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,13.0,Economic Damage,0.0,6.0,+,Field1,2022.0,92.0,14.0,24.29,65.83,83.09,0.91,0.89,8.13,30.29,19.63,69.4,0.91,26.1,35.17,17.43,98.5,0.86,2.29,7.07
2022-04-03,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,0.0,Below Threshold,0.0,-13.0,-,Field1,2022.0,93.0,0.0,24.08,17.9,85.75,0.7,0.92,9.41,28.6,21.04,104.4,0.9,25.89,35.42,17.97,98.5,0.87,2.63,8.88
2022-04-04,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,2.0,Below Threshold,0.0,2.0,+,Field1,2022.0,94.0,5.0,25.14,6.45,83.51,0.68,0.91,8.85,29.81,21.46,76.7,0.89,26.57,35.88,18.42,98.52,0.87,2.42,7.81
2022-04-05,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,4.0,+,Field1,2022.0,95.0,8.0,23.63,27.79,91.86,0.52,0.91,5.95,26.36,21.91,181.7,0.92,25.63,35.58,18.24,98.48,0.87,1.8,8.17
2022-04-06,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,13.0,Economic Damage,0.0,7.0,+,Field1,2022.0,96.0,14.0,24.4,14.99,86.53,0.61,0.93,6.56,27.78,21.87,243.1,0.92,26.18,35.8,18.28,98.31,0.87,2.06,8.45
2022-04-07,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,6.0,Economic Threshold,0.0,-7.0,-,Field1,2022.0,97.0,8.0,23.18,29.09,91.59,1.02,0.94,7.04,25.26,21.51,261.7,0.93,24.98,35.38,18.4,98.31,0.88,2.11,9.61
2022-04-08,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,1.0,Below Threshold,0.0,-5.0,-,Field1,2022.0,98.0,2.0,23.35,15.32,92.05,1.36,0.95,7.89,26.33,21.19,246.4,0.92,25.23,35.47,18.29,98.28,0.89,2.34,8.49
2022-04-09,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,8.0,Economic Threshold,0.0,7.0,+,Field1,2022.0,99.0,8.0,23.07,24.25,93.76,1.68,0.96,7.97,25.6,20.47,294.9,0.94,24.61,35.33,18.49,98.29,0.9,2.37,10.76
2022-04-10,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,9.0,Economic Threshold,0.0,1.0,+,Field1,2022.0,100.0,12.0,22.88,19.91,90.11,1.89,0.96,7.33,26.93,19.34,258.6,0.93,25.11,35.14,17.92,98.3,0.91,2.19,8.98
2022-04-11,2022.0,Dry,Vegetative,Crop Growth Stage,RBB,11.0,Economic Damage,0.0,2.0,+,Field1,2022.0,101.0,14.0,23.58,42.66,92.07,2.24,0.98,6.69,26.33,22.14,241.1,0.96,25.28,35.79,18.29,98.25,0.92,1.97,7.69
2022-04-12,2022.0,Dry,Reproductive,Crop Growth Stage,RBB,15.0,Economic Damage,0.0,4.0,+,Field1,2022.0,102.0,18.0,23.62,45.15,92.16,2.24,0.99,7.38,26.35,21.69,264.4,0.96,25.51,35.86,18.55,98.25,0.93,2.2,7.99
